A-set	Car	Date	Date and Time	Event Name	Nearest Train Station	Metres to Train Station	Cityrail Line	Longitude	Latitude	Event Count	Signal Name	Numeric Snaphot 0 Value	BW Y/N	BW Year	Month
A25	N5325	20/11/2014	20/11/2014 4:03	TIM_Fault_50HzComponentDetection_Group1	Penrith	440.3366397	Western Line	150.690735	-33.7489815	1	SPEED	8	No	2014	11
A31	N5631	20/11/2014	20/11/2014 15:22	TIM_Fault_50HzComponentDetection_Group1	Riverstone	296.4580658	Western Line (Richmond Branch)	150.861603	-33.6816101	1	SPEED	43	Yes	2014	11
A35	N5335	20/11/2014	20/11/2014 13:56	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	363.5602478	Airport & East Hills Line	150.811234	-34.0662651	1	SPEED	11	#REF!	2014	11
A35	N5335	20/11/2014	20/11/2014 13:56	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	363.5602478	Cumberland Line	150.811234	-34.0662651	1	SPEED	11	No	2014	11
A35	N5335	20/11/2014	20/11/2014 13:56	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	363.5602478	South Line	150.811234	-34.0662651	1	SPEED	11	No	2014	11
A35	N5335	20/11/2014	20/11/2014 13:56	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	363.5602478	Southern Highlands Line	150.811234	-34.0662651	1	SPEED	11	No	2014	11
A35	N5335	20/11/2014	20/11/2014 14:23	TIM_Fault_50HzComponentDetection_Group1	Warwick Farm	59.29317432	Bankstown Line	150.934998	-33.9139442	1	SPEED	25	No	2014	11
A35	N5335	20/11/2014	20/11/2014 14:23	TIM_Fault_50HzComponentDetection_Group1	Warwick Farm	59.29317432	Cumberland Line	150.934998	-33.9139442	1	SPEED	25	No	2014	11
A35	N5335	20/11/2014	20/11/2014 14:23	TIM_Fault_50HzComponentDetection_Group1	Warwick Farm	59.29317432	Inner West Line	150.934998	-33.9139442	1	SPEED	25	No	2014	11
A35	N5335	20/11/2014	20/11/2014 14:23	TIM_Fault_50HzComponentDetection_Group1	Warwick Farm	59.29317432	South Line	150.934998	-33.9139442	1	SPEED	25	No	2014	11
A42	N5442	20/11/2014	20/11/2014 14:23	TIM_Fault_50HzComponentDetection_Group1	Guildford	8.652504968	Cumberland Line	150.984421	-33.854454	1	SPEED	39	Yes	2014	11
A42	N5442	20/11/2014	20/11/2014 14:23	TIM_Fault_50HzComponentDetection_Group1	Guildford	8.652504968	South Line	150.984421	-33.854454	1	SPEED	39	No	2014	11
A43	N5343	20/11/2014	20/11/2014 14:37	TIM_Fault_50HzComponentDetection_Group1	Blacktown	95.81335595	Blue Mountains Line	150.908615	-33.7684708	1	SPEED	21	Yes	2014	11
A43	N5343	20/11/2014	20/11/2014 14:37	TIM_Fault_50HzComponentDetection_Group1	Blacktown	95.81335595	Cumberland Line	150.908615	-33.7684708	1	SPEED	21	No	2014	11
A43	N5343	20/11/2014	20/11/2014 14:37	TIM_Fault_50HzComponentDetection_Group1	Blacktown	95.81335595	Western Line	150.908615	-33.7684708	1	SPEED	21	No	2014	11
A47	N5447	20/11/2014	20/11/2014 11:56	TIM_Fault_50HzComponentDetection_Group1	Riverstone	405.1643922	Western Line (Richmond Branch)	150.862122	-33.6825294	1	SPEED	29	Yes	2014	11
A47	N5547	20/11/2014	20/11/2014 11:55	TIM_Fault_50HzComponentDetection_Group1	Riverstone	154.3587379	Western Line (Richmond Branch)	150.860992	-33.6803932	1	SPEED	23	No	2014	11
A52	N5352	20/11/2014	20/11/2014 17:26	TIM_Fault_50HzComponentDetection_Group1	Penrith	394.5197913	Blue Mountains Line	150.691269	-33.7491913	1	SPEED	9	Yes	2014	11
A52	N5352	20/11/2014	20/11/2014 17:26	TIM_Fault_50HzComponentDetection_Group1	Penrith	394.5197913	Western Line	150.691269	-33.7491913	1	SPEED	9	No	2014	11
A54	N5354	20/11/2014	20/11/2014 13:02	TIM_Fault_50HzComponentDetection_Group1	Lewisham	133.4313738	Inner West Line	151.145905	-33.8928452	1	SPEED	39	Yes	2014	11
A62	N5462	20/11/2014	20/11/2014 0:16	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	678.6846278	Airport & East Hills Line	150.819122	-34.0599709	1	SPEED	32	Yes	2014	11
A62	N5462	20/11/2014	20/11/2014 0:16	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	678.6846278	Cumberland Line	150.819122	-34.0599709	1	SPEED	32	No	2014	11
A62	N5462	20/11/2014	20/11/2014 0:16	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	678.6846278	South Line	150.819122	-34.0599709	1	SPEED	32	No	2014	11
A62	N5462	20/11/2014	20/11/2014 0:16	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	678.6846278	Southern Highlands Line	150.819122	-34.0599709	1	SPEED	32	No	2014	11
A64	N5364	20/11/2014	20/11/2014 13:19	TIM_Fault_50HzComponentDetection_Group1	Blacktown	627.5194841	Blue Mountains Line	150.90596	-33.762886	1	SPEED	9	#REF!	2014	11
A64	N5364	20/11/2014	20/11/2014 13:19	TIM_Fault_50HzComponentDetection_Group1	Blacktown	627.5194841	Cumberland Line	150.90596	-33.762886	1	SPEED	9	No	2014	11
A64	N5364	20/11/2014	20/11/2014 13:19	TIM_Fault_50HzComponentDetection_Group1	Blacktown	627.5194841	Western Line	150.90596	-33.762886	1	SPEED	9	No	2014	11
A71	N5371	20/11/2014	20/11/2014 17:08	TIM_Fault_50HzComponentDetection_Group1	Pymble	135.8455928	North Shore Line	151.140518	-33.7442398	1	SPEED	50	Yes	2014	11
A71	N5571	20/11/2014	20/11/2014 15:38	TIM_Fault_50HzComponentDetection_Group1	Blacktown	506.0644915	Blue Mountains Line	150.906143	-33.7639732	1	SPEED	11	No	2014	11
A71	N5571	20/11/2014	20/11/2014 15:38	TIM_Fault_50HzComponentDetection_Group1	Blacktown	506.0644915	Cumberland Line	150.906143	-33.7639732	1	SPEED	11	No	2014	11
A71	N5571	20/11/2014	20/11/2014 15:38	TIM_Fault_50HzComponentDetection_Group1	Blacktown	506.0644915	Western Line	150.906143	-33.7639732	1	SPEED	11	No	2014	11
A74	N5474	20/11/2014	20/11/2014 15:02	TIM_Fault_50HzComponentDetection_Group1	Redfern	494.3418507	Airport & East Hills Line (Sydenham Branch)	151.20166	-33.8886223	1	SPEED	27	Yes	2014	11
A74	N5474	20/11/2014	20/11/2014 15:02	TIM_Fault_50HzComponentDetection_Group1	Redfern	494.3418507	Bankstown Line	151.20166	-33.8886223	1	SPEED	27	No	2014	11
A74	N5474	20/11/2014	20/11/2014 15:02	TIM_Fault_50HzComponentDetection_Group1	Redfern	494.3418507	Blue Mountains Line	151.20166	-33.8886223	1	SPEED	27	No	2014	11
A74	N5474	20/11/2014	20/11/2014 15:02	TIM_Fault_50HzComponentDetection_Group1	Redfern	494.3418507	Eastern Suburbs & Illawarra Line	151.20166	-33.8886223	1	SPEED	27	No	2014	11
A74	N5474	20/11/2014	20/11/2014 15:02	TIM_Fault_50HzComponentDetection_Group1	Redfern	494.3418507	Inner West Line	151.20166	-33.8886223	1	SPEED	27	No	2014	11
A74	N5474	20/11/2014	20/11/2014 15:02	TIM_Fault_50HzComponentDetection_Group1	Redfern	494.3418507	Newcastle & Central Coast Line	151.20166	-33.8886223	1	SPEED	27	No	2014	11
A74	N5474	20/11/2014	20/11/2014 15:02	TIM_Fault_50HzComponentDetection_Group1	Redfern	494.3418507	North Shore Line	151.20166	-33.8886223	1	SPEED	27	No	2014	11
A74	N5474	20/11/2014	20/11/2014 15:02	TIM_Fault_50HzComponentDetection_Group1	Redfern	494.3418507	Northern Line	151.20166	-33.8886223	1	SPEED	27	No	2014	11
A74	N5474	20/11/2014	20/11/2014 15:02	TIM_Fault_50HzComponentDetection_Group1	Redfern	494.3418507	Olympic Park Line	151.20166	-33.8886223	1	SPEED	27	No	2014	11
A74	N5474	20/11/2014	20/11/2014 15:02	TIM_Fault_50HzComponentDetection_Group1	Redfern	494.3418507	South Coast Line	151.20166	-33.8886223	1	SPEED	27	No	2014	11
A74	N5474	20/11/2014	20/11/2014 15:02	TIM_Fault_50HzComponentDetection_Group1	Redfern	494.3418507	South Line	151.20166	-33.8886223	1	SPEED	27	No	2014	11
A74	N5474	20/11/2014	20/11/2014 15:02	TIM_Fault_50HzComponentDetection_Group1	Redfern	494.3418507	Western Line	151.20166	-33.8886223	1	SPEED	27	No	2014	11
A78	N5678	20/11/2014	20/11/2014 23:24	TIM_Fault_50HzComponentDetection_Group1	Penrith	235.3003986	Blue Mountains Line	150.693268	-33.7495689	1	SPEED	16	Yes	2014	11
A78	N5678	20/11/2014	20/11/2014 23:24	TIM_Fault_50HzComponentDetection_Group1	Penrith	235.3003986	Western Line	150.693268	-33.7495689	1	SPEED	16	No	2014	11
A03	N5303	21/11/2014	21/11/2014 15:54	TIM_Fault_50HzComponentDetection_Group1	Ashfield	292.7886971	Inner West Line	151.122498	-33.8865509	1	SPEED	57	Yes	2014	11
A03	N5303	21/11/2014	21/11/2014 15:54	TIM_Fault_50HzComponentDetection_Group1	Ashfield	292.7886971	South Line	151.122498	-33.8865509	1	SPEED	57	No	2014	11
A03	N5403	21/11/2014	21/11/2014 11:14	TIM_Fault_50HzComponentDetection_Group1	Guildford	13.01957736	Cumberland Line	150.984467	-33.8544312	1	SPEED	42	No	2014	11
A03	N5403	21/11/2014	21/11/2014 11:14	TIM_Fault_50HzComponentDetection_Group1	Guildford	13.01957736	South Line	150.984467	-33.8544312	1	SPEED	42	No	2014	11
A03	N5403	21/11/2014	21/11/2014 11:25	TIM_Fault_50HzComponentDetection_Group1	Warwick Farm	47.15635718	Bankstown Line	150.935165	-33.9129982	1	SPEED	31	No	2014	11
A03	N5403	21/11/2014	21/11/2014 11:25	TIM_Fault_50HzComponentDetection_Group1	Warwick Farm	47.15635718	Cumberland Line	150.935165	-33.9129982	1	SPEED	31	No	2014	11
A03	N5403	21/11/2014	21/11/2014 11:25	TIM_Fault_50HzComponentDetection_Group1	Warwick Farm	47.15635718	Inner West Line	150.935165	-33.9129982	1	SPEED	31	No	2014	11
A03	N5403	21/11/2014	21/11/2014 11:25	TIM_Fault_50HzComponentDetection_Group1	Warwick Farm	47.15635718	South Line	150.935165	-33.9129982	1	SPEED	31	No	2014	11
A03	N5403	21/11/2014	21/11/2014 13:28	TIM_Fault_50HzComponentDetection_Group1	Strathfield	103.5340751	Blue Mountains Line	151.095093	-33.8724823	1	SPEED	25	No	2014	11
A03	N5403	21/11/2014	21/11/2014 13:28	TIM_Fault_50HzComponentDetection_Group1	Strathfield	103.5340751	Inner West Line	151.095093	-33.8724823	1	SPEED	25	No	2014	11
A03	N5403	21/11/2014	21/11/2014 13:28	TIM_Fault_50HzComponentDetection_Group1	Strathfield	103.5340751	Newcastle & Central Coast Line	151.095093	-33.8724823	1	SPEED	25	No	2014	11
A03	N5403	21/11/2014	21/11/2014 13:28	TIM_Fault_50HzComponentDetection_Group1	Strathfield	103.5340751	Northern Line	151.095093	-33.8724823	1	SPEED	25	No	2014	11
A03	N5403	21/11/2014	21/11/2014 13:28	TIM_Fault_50HzComponentDetection_Group1	Strathfield	103.5340751	Olympic Park Line	151.095093	-33.8724823	1	SPEED	25	No	2014	11
A03	N5403	21/11/2014	21/11/2014 13:28	TIM_Fault_50HzComponentDetection_Group1	Strathfield	103.5340751	South Line	151.095093	-33.8724823	1	SPEED	25	No	2014	11
A03	N5403	21/11/2014	21/11/2014 13:28	TIM_Fault_50HzComponentDetection_Group1	Strathfield	103.5340751	Western Line	151.095093	-33.8724823	1	SPEED	25	No	2014	11
A06	N5306	21/11/2014	21/11/2014 13:45	TIM_Fault_50HzComponentDetection_Group1	Harris Park	64.02427252	Cumberland Line	151.007843	-33.8226891	1	SPEED	19	Yes	2014	11
A06	N5306	21/11/2014	21/11/2014 13:45	TIM_Fault_50HzComponentDetection_Group1	Harris Park	64.02427252	Western Line	151.007843	-33.8226891	1	SPEED	19	No	2014	11
A06	N5506	21/11/2014	21/11/2014 13:21	TIM_Fault_50HzComponentDetection_Group1	Blacktown	631.8981293	Blue Mountains Line	150.905975	-33.7628441	1	SPEED	9	No	2014	11
A06	N5506	21/11/2014	21/11/2014 13:21	TIM_Fault_50HzComponentDetection_Group1	Blacktown	631.8981293	Cumberland Line	150.905975	-33.7628441	1	SPEED	9	No	2014	11
A06	N5506	21/11/2014	21/11/2014 13:21	TIM_Fault_50HzComponentDetection_Group1	Blacktown	631.8981293	Western Line	150.905975	-33.7628441	1	SPEED	9	No	2014	11
A07	N5307	21/11/2014	21/11/2014 9:29	TIM_Fault_50HzComponentDetection_Group1	Richmond	119.5388084	Western Line (Richmond Branch)	150.754486	-33.5998535	1	SPEED	30	Yes	2014	11
A07	N5307	21/11/2014	21/11/2014 10:07	TIM_Fault_50HzComponentDetection_Group1	Blacktown	96.74105917	Blue Mountains Line	150.908615	-33.7685623	1	SPEED	26	No	2014	11
A07	N5307	21/11/2014	21/11/2014 10:07	TIM_Fault_50HzComponentDetection_Group1	Blacktown	96.74105917	Cumberland Line	150.908615	-33.7685623	1	SPEED	26	No	2014	11
A07	N5307	21/11/2014	21/11/2014 10:07	TIM_Fault_50HzComponentDetection_Group1	Blacktown	96.74105917	Western Line	150.908615	-33.7685623	1	SPEED	26	No	2014	11
A07	N5307	21/11/2014	21/11/2014 14:31	TIM_Fault_50HzComponentDetection_Group1	East Richmond	71.16536496	Western Line	150.760834	-33.6020851	1	SPEED	17	No	2014	11
A07	N5407	21/11/2014	21/11/2014 10:39	TIM_Fault_50HzComponentDetection_Group1	Ashfield	53.65319141	Inner West Line	151.125229	-33.8871841	1	SPEED	81	No	2014	11
A07	N5407	21/11/2014	21/11/2014 10:39	TIM_Fault_50HzComponentDetection_Group1	Ashfield	53.65319141	South Line	151.125229	-33.8871841	1	SPEED	81	No	2014	11
A07	N5407	21/11/2014	21/11/2014 13:26	TIM_Fault_50HzComponentDetection_Group1	Westmead (SP6)	210.7196383	Cumberland Line	150.98558	-33.8079948	1	SPEED	70	No	2014	11
A07	N5407	21/11/2014	21/11/2014 13:26	TIM_Fault_50HzComponentDetection_Group1	Westmead (SP6)	210.7196383	Western Line	150.98558	-33.8079948	1	SPEED	70	No	2014	11
A07	N5407	21/11/2014	21/11/2014 15:11	TIM_Fault_50HzComponentDetection_Group1	Seven Hills	320.9548818	Cumberland Line	150.940338	-33.7755432	1	SPEED	67	No	2014	11
A07	N5407	21/11/2014	21/11/2014 15:11	TIM_Fault_50HzComponentDetection_Group1	Seven Hills	320.9548818	Western Line	150.940338	-33.7755432	1	SPEED	67	No	2014	11
A08	N5308	21/11/2014	21/11/2014 11:27	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	433.7612671	Airport & East Hills Line	150.817215	-34.0614014	1	SPEED	61	Yes	2014	11
A08	N5308	21/11/2014	21/11/2014 11:27	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	433.7612671	Cumberland Line	150.817215	-34.0614014	1	SPEED	61	No	2014	11
A08	N5308	21/11/2014	21/11/2014 11:27	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	433.7612671	South Line	150.817215	-34.0614014	1	SPEED	61	No	2014	11
A08	N5308	21/11/2014	21/11/2014 11:27	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	433.7612671	Southern Highlands Line	150.817215	-34.0614014	1	SPEED	61	No	2014	11
A10	N5310	21/11/2014	21/11/2014 4:09	TIM_Fault_50HzComponentDetection_Group1	Vineyard	349.793878	Western Line (Richmond Branch)	150.851929	-33.6539001	1	SPEED	67	Yes	2014	11
A10	N5310	21/11/2014	21/11/2014 13:22	TIM_Fault_50HzComponentDetection_Group1	Riverstone	591.2487407	Western Line (Richmond Branch)	150.858246	-33.6739273	1	SPEED	26	No	2014	11
A10	N5410	21/11/2014	21/11/2014 13:58	TIM_Fault_50HzComponentDetection_Group1	Richmond	52.47900725	Western Line (Richmond Branch)	150.752472	-33.598877	1	SPEED	12	No	2014	11
A10	N5510	21/11/2014	21/11/2014 3:54	TIM_Fault_50HzComponentDetection_Group1	Richmond	29.68385724	Western Line (Richmond Branch)	150.753006	-33.5988235	1	SPEED	25	No	2014	11
A11	N5311	21/11/2014	21/11/2014 9:38	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	510.9195577	Airport & East Hills Line	150.817856	-34.0609894	1	SPEED	14	Yes	2014	11
A11	N5311	21/11/2014	21/11/2014 9:38	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	510.9195577	Cumberland Line	150.817856	-34.0609894	1	SPEED	14	No	2014	11
A11	N5311	21/11/2014	21/11/2014 9:38	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	510.9195577	South Line	150.817856	-34.0609894	1	SPEED	14	No	2014	11
A11	N5311	21/11/2014	21/11/2014 9:38	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	510.9195577	Southern Highlands Line	150.817856	-34.0609894	1	SPEED	14	No	2014	11
A11	N5411	21/11/2014	21/11/2014 9:38	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	569.7123115	Airport & East Hills Line	150.818329	-34.0606613	1	SPEED	16	No	2014	11
A11	N5411	21/11/2014	21/11/2014 9:38	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	569.7123115	Cumberland Line	150.818329	-34.0606613	1	SPEED	16	No	2014	11
A11	N5411	21/11/2014	21/11/2014 9:38	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	569.7123115	South Line	150.818329	-34.0606613	1	SPEED	16	No	2014	11
A11	N5411	21/11/2014	21/11/2014 9:38	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	569.7123115	Southern Highlands Line	150.818329	-34.0606613	1	SPEED	16	No	2014	11
A11	N5411	21/11/2014	21/11/2014 14:31	TIM_Fault_50HzComponentDetection_Group1	Revesby	726.9162367	Airport & East Hills Line	151.022781	-33.9521637	1	SPEED	43	No	2014	11
A11	N5511	21/11/2014	21/11/2014 9:38	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	510.9195577	Airport & East Hills Line	150.817856	-34.0609894	1	SPEED	14	No	2014	11
A11	N5511	21/11/2014	21/11/2014 9:38	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	510.9195577	Cumberland Line	150.817856	-34.0609894	1	SPEED	14	No	2014	11
A11	N5511	21/11/2014	21/11/2014 9:38	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	510.9195577	South Line	150.817856	-34.0609894	1	SPEED	14	No	2014	11
A11	N5511	21/11/2014	21/11/2014 9:38	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	510.9195577	Southern Highlands Line	150.817856	-34.0609894	1	SPEED	14	No	2014	11
A11	N5611	21/11/2014	21/11/2014 9:38	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	569.7123115	Airport & East Hills Line	150.818329	-34.0606613	1	SPEED	16	No	2014	11
A11	N5611	21/11/2014	21/11/2014 9:38	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	569.7123115	Cumberland Line	150.818329	-34.0606613	1	SPEED	16	No	2014	11
A11	N5611	21/11/2014	21/11/2014 9:38	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	569.7123115	South Line	150.818329	-34.0606613	1	SPEED	16	No	2014	11
A11	N5611	21/11/2014	21/11/2014 9:38	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	569.7123115	Southern Highlands Line	150.818329	-34.0606613	1	SPEED	16	No	2014	11
A12	N5312	21/11/2014	21/11/2014 16:43	TIM_Fault_50HzComponentDetection_Group1	Roseville	175.7271942	North Shore Line	151.178833	-33.785347	1	SPEED	48	Yes	2014	11
A12	N5412	21/11/2014	21/11/2014 14:15	TIM_Fault_50HzComponentDetection_Group1	Blacktown	579.8967531	Blue Mountains Line	150.906082	-33.7633057	1	SPEED	13	#REF!	2014	11
A12	N5412	21/11/2014	21/11/2014 14:15	TIM_Fault_50HzComponentDetection_Group1	Blacktown	579.8967531	Cumberland Line	150.906082	-33.7633057	1	SPEED	13	No	2014	11
A12	N5412	21/11/2014	21/11/2014 14:15	TIM_Fault_50HzComponentDetection_Group1	Blacktown	579.8967531	Western Line	150.906082	-33.7633057	1	SPEED	13	No	2014	11
A12	N5412	21/11/2014	21/11/2014 14:29	TIM_Fault_50HzComponentDetection_Group1	Seven Hills	784.3618344	Cumberland Line	150.92659	-33.7740135	1	SPEED	19	No	2014	11
A12	N5412	21/11/2014	21/11/2014 14:29	TIM_Fault_50HzComponentDetection_Group1	Seven Hills	784.3618344	Western Line	150.92659	-33.7740135	1	SPEED	19	No	2014	11
A12	N5512	21/11/2014	21/11/2014 10:20	TIM_Fault_50HzComponentDetection_Group1	Kingswood	1449.73313	Western Line	150.738571	-33.7582779	1	SPEED	105	No	2014	11
A12	N5612	21/11/2014	21/11/2014 14:15	TIM_Fault_50HzComponentDetection_Group1	Blacktown	583.2463532	Blue Mountains Line	150.906082	-33.7632751	1	SPEED	12	No	2014	11
A12	N5612	21/11/2014	21/11/2014 14:15	TIM_Fault_50HzComponentDetection_Group1	Blacktown	583.2463532	Cumberland Line	150.906082	-33.7632751	1	SPEED	12	No	2014	11
A12	N5612	21/11/2014	21/11/2014 14:15	TIM_Fault_50HzComponentDetection_Group1	Blacktown	583.2463532	Western Line	150.906082	-33.7632751	1	SPEED	12	No	2014	11
A13	N5413	21/11/2014	21/11/2014 5:28	TIM_Fault_50HzComponentDetection_Group1	Penrith	30.52756863	Blue Mountains Line	150.696274	-33.7498436	1	SPEED	11	Yes	2014	11
A13	N5413	21/11/2014	21/11/2014 5:28	TIM_Fault_50HzComponentDetection_Group1	Penrith	30.52756863	Western Line	150.696274	-33.7498436	1	SPEED	11	No	2014	11
A13	N5413	21/11/2014	21/11/2014 15:01	TIM_Fault_50HzComponentDetection_Group1	Penrith	735.718699	Blue Mountains Line	150.704926	-33.7528496	1	SPEED	73	No	2014	11
A13	N5413	21/11/2014	21/11/2014 15:01	TIM_Fault_50HzComponentDetection_Group1	Penrith	735.718699	Western Line	150.704926	-33.7528496	1	SPEED	73	No	2014	11
A18	N5418	21/11/2014	21/11/2014 11:18	TIM_Fault_50HzComponentDetection_Group1	Epping	402.8295959	Newcastle & Central Coast Line	151.083969	-33.7760887	1	SPEED	47	Yes	2014	11
A18	N5418	21/11/2014	21/11/2014 11:18	TIM_Fault_50HzComponentDetection_Group1	Epping	402.8295959	Northern Line	151.083969	-33.7760887	1	SPEED	47	No	2014	11
A19	N5319	21/11/2014	21/11/2014 12:23	TIM_Fault_50HzComponentDetection_Group1	Riverstone	366.9720156	Western Line (Richmond Branch)	150.861893	-33.6822166	1	SPEED	36	Yes	2014	11
A19	N5419	21/11/2014	21/11/2014 16:01	TIM_Fault_50HzComponentDetection_Group1	Seven Hills	516.7997684	Cumberland Line	150.929962	-33.7743683	1	SPEED	42	No	2014	11
A19	N5419	21/11/2014	21/11/2014 16:01	TIM_Fault_50HzComponentDetection_Group1	Seven Hills	516.7997684	Western Line	150.929962	-33.7743683	1	SPEED	42	No	2014	11
A21	N5321	21/11/2014	21/11/2014 13:59	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	667.093542	Airport & East Hills Line	150.818985	-34.0599937	1	SPEED	66	#REF!	2014	11
A21	N5321	21/11/2014	21/11/2014 13:59	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	667.093542	Cumberland Line	150.818985	-34.0599937	1	SPEED	66	No	2014	11
A21	N5321	21/11/2014	21/11/2014 13:59	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	667.093542	South Line	150.818985	-34.0599937	1	SPEED	66	No	2014	11
A21	N5321	21/11/2014	21/11/2014 13:59	TIM_Fault_50HzComponentDetection_Group1	Campbelltown	667.093542	Southern Highlands Line	150.818985	-34.0599937	1	SPEED	66	No	2014	11
A21	N5321	21/11/2014	21/11/2014 14:33	TIM_Fault_50HzComponentDetection_Group1	Yennora	12.38897849	South Line	150.971024	-33.8646393	1	SPEED	40	No	2014	11
A24	N5424	21/11/2014	21/11/2014 13:07	TIM_Fault_50HzComponentDetection_Group1	Werrington	12.37332277	Western Line	150.758133	-33.7592468	1	SPEED	32	Yes	2014	11
A24	N5624	21/11/2014	21/11/2014 17:34	TIM_Fault_50HzComponentDetection_Group1	Blacktown	261.192131	Blue Mountains Line	150.906586	-33.7661591	1	SPEED	13	No	2014	11
A24	N5624	21/11/2014	21/11/2014 17:34	TIM_Fault_50HzComponentDetection_Group1	Blacktown	261.192131	Cumberland Line	150.906586	-33.7661591	1	SPEED	13	No	2014	11
A24	N5624	21/11/2014	21/11/2014 17:34	TIM_Fault_50HzComponentDetection_Group1	Blacktown	261.192131	Western Line	150.906586	-33.7661591	1	SPEED	13	No	2014	11
A25	N5425	21/11/2014	21/11/2014 13:36	TIM_Fault_50HzComponentDetection_Group1	Newtown	357.4923163	Inner West Line	151.175842	-33.8974915	1	SPEED	61	Yes	2014	11
A25	N5425	21/11/2014	21/11/2014 13:36	TIM_Fault_50HzComponentDetection_Group1	Newtown	357.4923163	South Line	151.175842	-33.8974915	1	SPEED	61	No	2014	11
